,id,industry
3521,12073,Fintech
3522,12072,Education
3523,12068,B2B
3524,12068,Human Resources
3525,12047,Industrials
3526,12047,Manufacturing and Robotics
3527,12045,B2B
3528,12045,Sales
3529,12041,B2B
3530,12041,Retail
3531,12033,Consumer
3532,12033,Apparel and Cosmetics
3533,12015,B2B
3534,12015,Operations
3535,12013,B2B
3536,12013,"Engineering, Product and Design"
3537,12011,Healthcare
3538,12011,Therapeutics
3539,12004,Consumer
3540,12004,"Travel, Leisure and Tourism"
3541,11990,Consumer
3542,11990,Virtual and Augmented Reality
3543,11982,B2B
3544,11982,Office Management
3545,11971,B2B
3546,11971,Office Management
3547,11964,B2B
3548,11957,Industrials
3549,11957,Energy
3550,11955,B2B
3551,11955,"Engineering, Product and Design"
3552,11954,B2B
3553,11954,Productivity
3554,11949,Industrials
3555,11949,Aviation and Space
3556,11942,B2B
3557,11942,Human Resources
3558,11939,Consumer
3559,11939,Gaming
3560,11933,Consumer
3561,11933,Home and Personal
3562,11930,Healthcare
3563,11930,Healthcare IT
3564,11923,Consumer
3565,11923,Social
3566,12565,B2B
3567,27271,Consumer
3568,27271,Social
3569,22571,Consumer
3570,22571,Social
3571,12941,Healthcare
3572,12941,Drug Discovery and Delivery
3573,12911,Consumer
3574,12911,Content
3575,12903,Consumer
3576,12897,Fintech
3577,12897,Credit and Lending
3578,12878,B2B
3579,12878,Operations
3580,12877,Industrials
3581,12877,Aviation and Space
3582,12876,B2B
3583,12876,"Engineering, Product and Design"
3584,12875,Consumer
3585,12875,Home and Personal
3586,12867,Industrials
3587,12867,Manufacturing and Robotics
3588,12865,Industrials
3589,12865,Manufacturing and Robotics
3590,12863,B2B
3591,12863,Productivity
3592,12862,B2B
3593,12862,Analytics
3594,12861,Healthcare
3595,12861,Therapeutics
3596,12860,B2B
3597,12860,"Engineering, Product and Design"
3598,12857,B2B
3599,12857,"Engineering, Product and Design"
3600,12856,Fintech
3601,12856,Payments
3602,12855,B2B
3603,12855,Marketing
3604,12854,Healthcare
3605,12854,Healthcare IT
3606,12851,B2B
3607,12851,Infrastructure
3608,12850,Real Estate and Construction
3609,12850,Construction
3610,12848,B2B
3611,12848,"Engineering, Product and Design"
3612,12847,Real Estate and Construction
3613,12847,Housing and Real Estate
3614,12846,B2B
3615,12846,Security
3616,12845,B2B
3617,12845,Infrastructure
3618,12843,Fintech
3619,12843,Payments
3620,12842,B2B
3621,12842,Marketing
3622,12841,Fintech
3623,12839,Fintech
3624,12839,Credit and Lending
3625,12838,Industrials
3626,12838,Climate
3627,12837,Government
3628,12836,B2B
3629,12836,Supply Chain and Logistics
3630,12834,Fintech
3631,12834,Payments
3632,12833,Healthcare
3633,12833,Consumer Health and Wellness
3634,12832,B2B
3635,12832,Analytics
3636,12830,B2B
3637,12830,Supply Chain and Logistics
3638,12829,Fintech
3639,12829,Consumer Finance
3640,12821,B2B
3641,12821,Operations
3642,12797,B2B
3643,12769,Education
3644,12768,Consumer
3645,12768,Gaming
3646,12760,Fintech
3647,12760,Payments
3648,12739,Healthcare
3649,12739,Consumer Health and Wellness
3650,12738,B2B
3651,12738,Recruiting and Talent
3652,12727,Fintech
3653,12727,Banking and Exchange
3654,12723,Consumer
3655,12723,Content
3656,12711,Consumer
3657,12711,Apparel and Cosmetics
3658,12705,B2B
3659,12700,Consumer
3660,12700,Food and Beverage
3661,12682,B2B
3662,12682,"Engineering, Product and Design"
3663,12677,Industrials
3664,12677,Climate
3665,12675,B2B
3666,12675,Infrastructure
3667,12674,Education
3668,12666,Industrials
3669,12664,Healthcare
3670,12664,Industrial Bio
3671,12663,Healthcare
3672,12663,Drug Discovery and Delivery
3673,12662,Healthcare
3674,12662,Healthcare Services
3675,12661,B2B
3676,12661,"Engineering, Product and Design"
3677,12660,Consumer
3678,12659,B2B
3679,12659,Recruiting and Talent
3680,12653,Healthcare
3681,12653,Consumer Health and Wellness
3682,12648,B2B
3683,12648,Recruiting and Talent
3684,12647,Fintech
3685,12647,Consumer Finance
3686,12646,Real Estate and Construction
3687,12646,Construction
3688,12645,Healthcare
3689,12645,Healthcare Services
3690,12643,Education
3691,12642,B2B
3692,12642,Security
3693,12641,Real Estate and Construction
3694,12641,Housing and Real Estate
3695,12640,Consumer
3696,12640,Consumer Electronics
3697,12639,Real Estate and Construction
3698,12637,B2B
3699,12637,Infrastructure
3700,12632,Healthcare
3701,12632,Medical Devices
3702,12631,Fintech
3703,12631,Credit and Lending
3704,12626,B2B
3705,12626,Human Resources
3706,12625,Real Estate and Construction
3707,12625,Housing and Real Estate
3708,12623,Government
3709,12622,Industrials
3710,12622,Manufacturing and Robotics
3711,12621,Industrials
3712,12621,Energy
3713,12619,Healthcare
3714,12619,Consumer Health and Wellness
3715,12618,B2B
3716,12618,"Engineering, Product and Design"
3717,12615,B2B
3718,12615,Security
3719,12614,Healthcare
3720,12614,Therapeutics
3721,12612,B2B
3722,12611,Healthcare
3723,12611,Medical Devices
3724,12609,Fintech
3725,12609,Insurance
3726,12608,B2B
3727,12608,Security
3728,12600,Real Estate and Construction
3729,12600,Housing and Real Estate
3730,12598,B2B
3731,12598,Infrastructure
3732,12597,Industrials
3733,12597,Manufacturing and Robotics
3734,12585,Consumer
3735,12585,Home and Personal
3736,12582,Healthcare
3737,12582,Healthcare Services
3738,12578,Consumer
3739,12578,Apparel and Cosmetics
3740,12575,Fintech
3741,12574,Consumer
3742,12574,Home and Personal
3743,12572,Consumer
3744,12572,Apparel and Cosmetics
3745,12564,Education
3746,12560,Healthcare
3747,12560,Healthcare Services
3748,12555,Healthcare
3749,12555,Consumer Health and Wellness
3750,12554,Healthcare
3751,12554,Consumer Health and Wellness
3752,12553,Healthcare
3753,12553,Consumer Health and Wellness
3754,12550,B2B
3755,12550,"Engineering, Product and Design"
3756,12549,Consumer
3757,12548,Consumer
3758,12548,Content
3759,12547,Real Estate and Construction
3760,12547,Construction
3761,12546,Consumer
3762,12546,Gaming
3763,12545,Fintech
3764,12545,Payments
3765,12536,Consumer
3766,12536,Content
3767,12534,B2B
3768,12534,"Engineering, Product and Design"
3769,12533,Fintech
3770,12532,Healthcare
3771,12532,Healthcare IT
3772,12531,Healthcare
3773,12531,Industrial Bio
3774,12527,B2B
3775,12527,Retail
3776,12525,Consumer
3777,12525,Home and Personal
3778,12507,Consumer
3779,12507,Home and Personal
3780,12504,Fintech
3781,12504,Insurance
3782,12454,Education
3783,12425,B2B
3784,12425,Human Resources
3785,12243,Consumer
3786,12243,Social
3787,12240,Fintech
3788,12240,Credit and Lending
3789,12129,B2B
3790,12129,Recruiting and Talent
3791,12076,Industrials
3792,12076,Climate
3793,12040,B2B
3794,12008,Fintech
3795,12008,Consumer Finance
3796,12728,B2B
3797,12728,Supply Chain and Logistics
3798,12710,B2B
3799,12710,Sales
3800,12669,B2B
3801,12669,Infrastructure
3802,12655,Fintech
3803,12655,Consumer Finance
3804,12654,B2B
3805,12654,"Engineering, Product and Design"
3806,12628,B2B
3807,12628,"Engineering, Product and Design"
3808,12627,Real Estate and Construction
3809,12599,Fintech
3810,12599,Consumer Finance
3811,12591,B2B
3812,12591,"Engineering, Product and Design"
3813,12584,B2B
3814,12584,"Engineering, Product and Design"
3815,12580,Healthcare
3816,12580,Medical Devices
3817,12573,B2B
3818,12573,"Engineering, Product and Design"
3819,12542,Industrials
3820,12542,Automotive
3821,12530,B2B
3822,12530,Retail
3823,12509,B2B
3824,12509,"Engineering, Product and Design"
3825,1880,Consumer
3826,1880,Job and Career Services
3827,12890,B2B
3828,12890,"Engineering, Product and Design"
3829,12868,Fintech
3830,12868,Insurance
3831,12853,Fintech
3832,12853,Payments
3833,12849,B2B
3834,12849,Retail
3835,12844,B2B
3836,12844,Recruiting and Talent
3837,12835,Fintech
3838,12835,Banking and Exchange
3839,12741,B2B
3840,12741,Retail
3841,12740,Consumer
3842,12740,Content
3843,12737,Industrials
3844,12737,Manufacturing and Robotics
3845,12736,Industrials
3846,12736,Agriculture
3847,12676,B2B
3848,12676,Infrastructure
3849,12658,Fintech
3850,12658,Credit and Lending
3851,12657,Healthcare
3852,12657,Diagnostics
3853,12656,Consumer
3854,12656,Apparel and Cosmetics
3855,12650,B2B
3856,12650,"Engineering, Product and Design"
3857,12630,B2B
3858,12630,Productivity
3859,12629,Healthcare
3860,12629,Consumer Health and Wellness
3861,12624,Consumer
3862,12624,Social
3863,12613,B2B
3864,12613,"Engineering, Product and Design"
3865,12610,B2B
3866,12610,Analytics
3867,12583,B2B
3868,12583,Productivity
3869,12579,Healthcare
3870,12579,Therapeutics
3871,12571,B2B
3872,12571,Infrastructure
3873,12570,B2B
3874,12570,Infrastructure
3875,12544,Consumer
3876,12544,Job and Career Services
3877,12541,B2B
3878,12541,Human Resources
3879,12539,B2B
3880,12526,Consumer
3881,12526,"Travel, Leisure and Tourism"
3882,12461,Consumer
3883,12461,Home and Personal
3884,12453,Fintech
3885,12453,Consumer Finance
3886,12452,Consumer
3887,12452,Transportation Services
3888,11987,Real Estate and Construction
3889,11987,Housing and Real Estate
3890,11947,Consumer
3891,11947,Apparel and Cosmetics
3892,11929,Real Estate and Construction
3893,11929,Housing and Real Estate
3894,13208,Consumer
3895,13673,B2B
3896,13673,"Engineering, Product and Design"
3897,13672,Healthcare
3898,13672,Therapeutics
3899,13671,Healthcare
3900,13671,Industrial Bio
3901,13642,Consumer
3902,13642,Transportation Services
3903,13627,Fintech
3904,13627,Credit and Lending
3905,13620,Consumer
3906,13620,Gaming
3907,13616,Healthcare
3908,13616,Drug Discovery and Delivery
3909,13610,Fintech
3910,13610,Banking and Exchange
3911,13601,Healthcare
3912,13601,Therapeutics
3913,13579,B2B
3914,13579,Infrastructure
3915,13573,Fintech
3916,13573,Payments
3917,13572,B2B
3918,13572,Recruiting and Talent
3919,13570,B2B
3920,13570,Sales
3921,13557,B2B
3922,13557,Human Resources
3923,13549,B2B
3924,13549,Infrastructure
3925,13548,Healthcare
3926,13548,Medical Devices
3927,13532,Industrials
3928,13532,Climate
3929,13525,Industrials
3930,13525,Climate
3931,13524,B2B
3932,13524,Supply Chain and Logistics
3933,13523,B2B
3934,13523,Supply Chain and Logistics
3935,13522,Industrials
3936,13520,B2B
3937,13520,Retail
3938,13519,B2B
3939,13519,"Engineering, Product and Design"
3940,13516,Healthcare
3941,13516,Consumer Health and Wellness
3942,13512,B2B
3943,13512,Office Management
3944,13511,Real Estate and Construction
3945,13511,Housing and Real Estate
3946,13509,Consumer
3947,13509,Home and Personal
3948,13508,Fintech
3949,13508,Payments
3950,13506,Healthcare
3951,13506,Diagnostics
3952,13505,B2B
3953,13505,Retail
3954,13504,B2B
3955,13504,Operations
3956,13502,B2B
3957,13502,Productivity
3958,13500,Fintech
3959,13500,Banking and Exchange
3960,13499,B2B
3961,13499,Infrastructure
3962,13498,B2B
3963,13498,Supply Chain and Logistics
3964,13497,B2B
3965,13497,Supply Chain and Logistics
3966,13495,Fintech
3967,13495,Banking and Exchange
3968,13494,B2B
3969,13494,Retail
3970,13488,Healthcare
3971,13488,Consumer Health and Wellness
3972,13485,Fintech
3973,13485,Consumer Finance
3974,13483,B2B
3975,13482,Fintech
3976,13479,Industrials
3977,13479,Manufacturing and Robotics
3978,13477,Industrials
3979,13477,Drones
3980,13476,Industrials
3981,13476,Manufacturing and Robotics
3982,13472,B2B
3983,13472,Marketing
3984,13471,Fintech
3985,13471,Credit and Lending
3986,13442,Healthcare
3987,13442,Diagnostics
3988,13434,Healthcare
3989,13434,Therapeutics
3990,13430,Healthcare
3991,13430,Consumer Health and Wellness
3992,13415,Fintech
3993,13415,Insurance
3994,13414,B2B
3995,13414,Productivity
3996,13412,Fintech
3997,13412,Asset Management
3998,13408,Education
3999,13400,B2B
4000,13400,Recruiting and Talent
4001,13391,Fintech
4002,13391,Consumer Finance
4003,13389,Education
4004,13372,B2B
4005,13372,Retail
4006,13353,Consumer
4007,13353,Job and Career Services
4008,13352,B2B
4009,13352,Supply Chain and Logistics
4010,13351,Healthcare
4011,13351,Medical Devices
4012,13350,Consumer
4013,13350,Social
4014,13348,Real Estate and Construction
4015,13348,Construction
4016,13347,B2B
4017,13347,Supply Chain and Logistics
4018,13346,Industrials
4019,13346,Agriculture
4020,13344,B2B
4021,13344,"Engineering, Product and Design"
4022,13343,Education
4023,13335,Fintech
4024,13335,Credit and Lending
4025,13334,B2B
4026,13334,"Engineering, Product and Design"
4027,13333,Fintech
4028,13333,Payments
4029,13332,Healthcare
4030,13332,Drug Discovery and Delivery
4031,13322,B2B
4032,13322,Security
4033,13321,Healthcare
4034,13321,Consumer Health and Wellness
4035,13320,B2B
4036,13320,Sales
4037,13319,B2B
4038,13319,"Engineering, Product and Design"
4039,13316,Healthcare
4040,13316,Consumer Health and Wellness
4041,13312,B2B
4042,13312,Analytics
4043,13311,B2B
4044,13311,Security
4045,13309,Fintech
4046,13305,Fintech
4047,13305,Consumer Finance
4048,13303,B2B
4049,13303,"Engineering, Product and Design"
4050,13302,Industrials
4051,13302,Automotive
4052,13290,Healthcare
4053,13290,Healthcare IT
4054,13273,B2B
4055,13273,Operations
4056,13265,B2B
4057,13265,"Engineering, Product and Design"
4058,13242,B2B
4059,13242,Analytics
4060,13241,B2B
4061,13241,Recruiting and Talent
4062,13240,B2B
4063,13240,Retail
4064,13239,B2B
4065,13239,Infrastructure
4066,13234,B2B
4067,13234,"Engineering, Product and Design"
4068,13233,B2B
4069,13233,Infrastructure
4070,13231,B2B
4071,13231,Security
4072,13227,B2B
4073,13227,Operations
4074,13224,Education
4075,13218,B2B
4076,13218,Retail
4077,13217,Healthcare
4078,13217,Therapeutics
4079,13215,Healthcare
4080,13215,Consumer Health and Wellness
4081,13213,Consumer
4082,13213,Social
4083,13211,B2B
4084,13211,"Engineering, Product and Design"
4085,13207,Fintech
4086,13207,Banking and Exchange
4087,13205,B2B
4088,13185,B2B
4089,13185,Analytics
4090,13179,B2B
4091,13179,Infrastructure
4092,13176,B2B
4093,13176,Supply Chain and Logistics
4094,13175,B2B
4095,13175,Infrastructure
4096,13174,Fintech
4097,13174,Credit and Lending
4098,13172,Consumer
4099,13172,Gaming
4100,13170,B2B
4101,13170,Human Resources
4102,13169,B2B
4103,13169,Retail
4104,13168,B2B
4105,13168,"Engineering, Product and Design"
4106,13167,Industrials
4107,13167,Aviation and Space
4108,13165,Fintech
4109,13165,Payments
4110,13164,B2B
4111,13164,Productivity
4112,13151,Industrials
4113,13151,Energy
4114,13149,Fintech
4115,13149,Credit and Lending
4116,13147,B2B
4117,13147,Infrastructure
4118,13145,B2B
4119,13145,Productivity
4120,13144,B2B
4121,13144,"Engineering, Product and Design"
4122,13143,Consumer
4123,13141,B2B
4124,13141,Infrastructure
4125,13133,Healthcare
4126,13133,Healthcare IT
4127,13122,B2B
4128,13122,"Engineering, Product and Design"
4129,13121,Real Estate and Construction
4130,13121,Construction
4131,13120,Healthcare
4132,13120,Consumer Health and Wellness
4133,13119,B2B
4134,13119,"Engineering, Product and Design"
4135,13118,Healthcare
4136,13118,Medical Devices
4137,13116,Real Estate and Construction
4138,13116,Construction
4139,13115,B2B
4140,13115,Operations
4141,13109,B2B
4142,13109,Marketing
4143,13105,B2B
4144,13105,Supply Chain and Logistics
4145,13104,B2B
4146,13104,Marketing
4147,13102,B2B
4148,13102,Analytics
4149,13101,Healthcare
4150,13101,Diagnostics
4151,13099,Healthcare
4152,13099,Consumer Health and Wellness
4153,13098,B2B
4154,13098,Infrastructure
4155,13097,B2B
4156,13097,Finance and Accounting
4157,13096,B2B
4158,13096,"Engineering, Product and Design"
4159,13088,B2B
4160,13088,Analytics
4161,13085,Industrials
4162,13085,Manufacturing and Robotics
4163,13084,Industrials
4164,13084,Climate
4165,13083,Real Estate and Construction
4166,13083,Housing and Real Estate
4167,13081,Healthcare
4168,13081,Drug Discovery and Delivery
4169,13072,Fintech
4170,13072,Credit and Lending
4171,13067,B2B
4172,13067,"Engineering, Product and Design"
4173,13058,B2B
4174,13058,Sales
4175,13050,Consumer
4176,13050,Food and Beverage
4177,12974,B2B
4178,12950,Fintech
4179,12950,Credit and Lending
4180,12871,B2B
4181,12871,Productivity
4182,12831,Fintech
4183,12831,Credit and Lending
4184,12743,Healthcare
4185,12743,Healthcare Services
4186,12742,B2B
4187,12742,Finance and Accounting
4188,12726,Healthcare
4189,12726,Healthcare Services
4190,12725,Healthcare
4191,12725,Consumer Health and Wellness
4192,12724,B2B
4193,12724,Analytics
4194,12638,Consumer
4195,12638,Home and Personal
4196,12581,Industrials
4197,12581,Manufacturing and Robotics
4198,13507,Fintech
4199,13507,Banking and Exchange
4200,13503,Consumer
4201,13503,Transportation Services
4202,13501,Healthcare
4203,13501,Consumer Health and Wellness
4204,13484,Real Estate and Construction
4205,13484,Housing and Real Estate
4206,13475,Fintech
4207,13475,Banking and Exchange
4208,13354,Fintech
4209,13354,Payments
4210,13341,Fintech
4211,13341,Banking and Exchange
4212,13340,Consumer
4213,13340,Job and Career Services
4214,13315,B2B
4215,13315,Productivity
4216,13238,Consumer
4217,13238,Content
4218,13236,Fintech
